Date,1 Mo,3 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
10/1/90,#VALUE!,7.851044755,7.920529933,7.656478501,8.153445086,8.623360416,9.283478464,9.412538096,9.517545038,#VALUE!,9.529864048
10/2/90,#VALUE!,7.895148147,8.320121942,8.163073751,8.691760108,8.977877826,8.598277212,9.180682068,9.198357347,#VALUE!,9.104013827
10/3/90,#VALUE!,8.150853763,7.99379203,8.407118675,8.689638429,8.793964799,8.859315496,9.240104671,9.497673865,#VALUE!,9.17487566
10/4/90,#VALUE!,7.423081827,8.359367724,7.860317575,8.460673757,8.858410633,8.469883137,8.617504339,9.228857983,#VALUE!,8.969182986
10/5/90,#VALUE!,7.326856425,8.076390708,7.640964585,8.26244459,8.167231885,8.825461693,9.018001272,9.048439755,#VALUE!,9.394398865
10/9/90,#VALUE!,7.584353786,8.26090608,7.967851574,7.951444085,8.212176537,9.087692103,9.312327255,8.924877806,#VALUE!,9.369690724
10/10/90,#VALUE!,7.99094317,8.356450155,7.954812278,8.905634534,8.731993263,8.526284339,9.318001917,9.298487341,#VALUE!,9.10517658
10/11/90,#VALUE!,7.579138179,8.42221945,7.787418356,8.836219589,8.272535361,9.497739732,9.027828272,9.1032442,#VALUE!,9.29070209
10/12/90,#VALUE!,7.982630661,7.702702069,8.033235848,8.803630624,8.77297729,8.495112419,9.531443559,9.498903126,#VALUE!,9.320976284
10/15/90,#VALUE!,7.671434619,7.986534802,8.087649749,8.747302561,8.452062338,8.739038293,8.873402909,9.56562117,#VALUE!,9.261351285
10/16/90,#VALUE!,7.500479755,8.041103806,8.013404244,8.192927424,8.705702239,8.772173558,9.503426591,9.423308748,#VALUE!,9.515095236
10/17/90,#VALUE!,8.389313675,7.678008925,8.247002428,8.359696284,8.187307331,8.584769168,8.726281223,9.087824542,#VALUE!,9.598955434
10/18/90,#VALUE!,8.017770267,8.54116972,8.011860677,8.127295401,8.343799632,8.671686112,8.863242871,8.716690523,#VALUE!,9.210915915
10/19/90,#VALUE!,8.098536904,8.285494329,8.138957506,7.900730357,8.110982488,8.871545482,9.343035745,8.636024563,#VALUE!,9.21017609
10/22/90,#VALUE!,8.457614681,8.437462894,8.450835017,8.790411104,8.736742088,8.448699146,9.135272446,8.992591487,#VALUE!,8.852090244
10/23/90,#VALUE!,8.175982909,7.982193641,8.232496326,8.059067021,8.53805259,9.191146875,8.542850687,8.953851883,#VALUE!,9.263384402
10/24/90,#VALUE!,7.788939014,8.392249222,8.188928074,8.289074195,8.716340198,8.661702819,8.959537106,9.298409587,#VALUE!,9.277887173
10/25/90,#VALUE!,8.183264476,8.466568203,7.507356803,8.595265923,8.344252093,8.891200273,9.045077533,8.808360659,#VALUE!,9.165655509
10/26/90,#VALUE!,8.339398296,7.642156973,7.637369016,8.752206589,8.506681153,8.773162192,8.513432756,9.150250269,#VALUE!,9.057655966
10/29/90,#VALUE!,7.544919054,7.54373749,7.785558359,8.170046729,8.283536119,8.721422222,8.852443505,8.743745613,#VALUE!,8.973321942
10/30/90,#VALUE!,8.032957686,8.329590401,7.773436816,8.011116748,8.831687735,8.613277588,8.774979855,8.711255989,#VALUE!,9.7353942
10/31/90,#VALUE!,8.192140445,8.400155658,7.575064156,8.128133172,8.099851964,9.043667505,8.700330461,9.48397613,#VALUE!,9.600455682
11/1/90,#VALUE!,7.847847941,7.98112452,8.091453212,8.129758454,8.820355272,8.748221435,8.44124039,9.350147617,#VALUE!,9.28627574
11/2/90,#VALUE!,7.65049387,8.111389059,7.808483945,8.009506903,8.272821325,9.080519575,8.915065332,8.923007878,#VALUE!,9.419914393
11/5/90,#VALUE!,7.788307528,8.248809817,7.786999181,8.015406855,7.902131531,9.073414544,9.121271935,8.643933602,#VALUE!,8.945738044
11/6/90,#VALUE!,7.577847507,7.891666129,8.256391543,7.878456426,8.232467223,8.281273187,8.953459593,8.927262459,#VALUE!,8.973847076
11/7/90,#VALUE!,8.161323841,8.156792989,7.674596504,8.659158659,8.417751239,8.567347364,9.217482858,8.669019156,#VALUE!,9.105067592
11/8/90,#VALUE!,8.073997419,8.120740717,8.173108128,8.273871978,8.226705208,8.925358267,8.809650449,9.273740029,#VALUE!,9.179138631
11/9/90,#VALUE!,7.907104379,7.58967666,8.203468879,7.957454892,7.87324027,8.382285623,9.139037949,9.258034968,#VALUE!,8.867345646
11/13/90,#VALUE!,7.324138352,7.875051839,7.510582703,7.863840907,7.949790355,8.128301963,8.362340417,8.70227884,#VALUE!,9.217231742
11/14/90,#VALUE!,7.989452144,8.18563256,7.639789216,8.370698362,8.638347069,8.937202929,8.992095119,8.741132879,#VALUE!,9.221211067
11/15/90,#VALUE!,7.445118647,7.924084693,8.229448281,8.030453304,8.444729504,8.428011739,8.509500137,9.280920319,#VALUE!,8.694682813
11/16/90,#VALUE!,7.844878304,7.922847077,7.292061595,8.066057187,8.082342485,8.208634825,9.151537675,8.43013792,#VALUE!,8.724793145
11/19/90,#VALUE!,7.392290868,7.505911462,8.271855694,8.45711146,8.33196388,8.383867386,8.373787156,9.006138882,#VALUE!,8.904057041
11/20/90,#VALUE!,8.289055038,8.073272174,7.411248298,7.826283566,8.278519726,8.481282916,8.926928573,8.712344227,#VALUE!,8.745631937
11/21/90,#VALUE!,7.620929145,7.560615612,7.517758913,7.801100852,8.203440742,8.458217328,8.984218464,8.777725768,#VALUE!,8.805921956
11/23/90,#VALUE!,7.734138915,7.687585151,7.939102091,7.59682947,8.472836017,8.116665086,9.104021227,8.400188054,#VALUE!,8.692809187
11/26/90,#VALUE!,7.742032471,7.874167192,7.30643391,7.712362173,8.021014938,8.408651199,8.946818071,8.28650706,#VALUE!,9.005213761
11/27/90,#VALUE!,7.400313204,8.002089765,7.566312671,8.148813597,7.701300314,8.649425789,8.367669643,8.963803702,#VALUE!,8.589165052
11/28/90,#VALUE!,7.529601922,7.795546041,7.733566752,8.08068632,7.80306292,7.999174659,8.774249635,8.742889155,#VALUE!,9.251889012
11/29/90,#VALUE!,8.22135741,8.161791752,7.641962421,8.516086612,7.923431216,8.545886674,9.171496601,9.255713828,#VALUE!,8.489671151
11/30/90,#VALUE!,7.931117426,7.363357802,7.477449546,7.599461396,7.81822263,8.036382271,8.527822361,8.949689599,#VALUE!,8.947302245
12/3/90,#VALUE!,7.60751499,7.882054142,7.931483676,7.95359904,8.471382027,8.383896495,8.899183799,8.942354621,#VALUE!,9.28966299
12/4/90,#VALUE!,8.154241405,8.177135295,8.201043848,7.520070134,7.656133607,8.221056736,8.782648649,8.576013717,#VALUE!,8.915361963
12/5/90,#VALUE!,7.786395659,7.343468597,7.546800078,7.545820486,7.779353714,8.316909569,8.168681735,8.191920349,#VALUE!,9.023591784
12/6/90,#VALUE!,7.470089838,7.833544437,7.703661308,7.585663869,8.470343062,7.927792158,8.648574972,8.321798226,#VALUE!,8.899635129
12/7/90,#VALUE!,7.469346313,7.534197337,7.416510187,8.24228695,7.682287383,8.234280621,8.098873526,8.252519879,#VALUE!,8.35331626
12/10/90,#VALUE!,7.908136448,7.575562626,7.105935403,7.813450593,7.840441176,8.518770832,8.275355517,8.458565697,#VALUE!,8.55148739
12/11/90,#VALUE!,7.577472696,7.8847168,8.043273461,7.998494722,7.867603881,8.103983957,7.96874791,8.012269245,#VALUE!,8.938995455
12/12/90,#VALUE!,7.441931394,7.682010502,7.314013733,7.749317765,8.034808621,8.496494513,7.979123741,8.488045737,#VALUE!,8.69273474
12/13/90,#VALUE!,7.324779466,7.299970126,7.14485313,7.703210219,7.552648053,8.397467604,8.409833058,8.712615357,#VALUE!,8.48424459
12/14/90,#VALUE!,7.87042412,7.459998984,7.977023864,7.86827011,8.064376004,8.088050041,8.077799299,8.240004693,#VALUE!,8.72901736
12/17/90,#VALUE!,7.462603859,7.099444069,7.366407826,7.322308471,7.785126801,8.273001744,8.641160975,8.580285095,#VALUE!,8.534471839
12/18/90,#VALUE!,7.605045234,7.205262565,7.589247404,7.476409886,8.228561248,8.654975933,8.546820246,8.190487482,#VALUE!,8.897203504
12/19/90,#VALUE!,7.182677379,7.093158335,7.096291944,8.040163765,8.190951791,8.277669789,8.730365208,8.36082066,#VALUE!,8.319896933
12/20/90,#VALUE!,7.357806607,7.605969532,7.874733709,8.039051594,8.030697914,8.132112139,7.96750508,8.500706605,#VALUE!,8.656891167
12/21/90,#VALUE!,7.256187252,7.597590914,7.089543055,7.810926054,7.885930547,8.614220866,8.760320717,8.630447002,#VALUE!,8.477267199
12/24/90,#VALUE!,7.050119229,7.559734739,7.924415932,7.372959909,8.457700402,8.456955888,9.012990778,8.335998141,#VALUE!,8.947867284
12/26/90,#VALUE!,7.310008061,7.555854939,7.006034413,7.77944518,7.937617595,8.705567978,8.481068472,9.146718936,#VALUE!,9.19852868
12/27/90,#VALUE!,6.729890236,6.989867191,7.653613584,8.070542972,7.668845873,8.3834099,8.075816674,8.497373135,#VALUE!,8.352618337
12/28/90,#VALUE!,7.202103582,7.339597398,7.572784747,7.447005963,7.750237404,8.31756414,8.192641945,8.389144886,#VALUE!,8.410791257
12/31/90,#VALUE!,6.927368726,7.625814917,7.060484438,7.361242835,8.193227255,8.552509971,8.390542091,8.58367657,#VALUE!,8.911712417
1/2/91,#VALUE!,7.047974361,7.438257696,7.54340567,7.349419484,7.653043785,7.624634341,8.334836844,8.790826162,#VALUE!,8.198157921
1/3/91,#VALUE!,7.468147358,6.750334768,7.067822604,7.321970767,8.1591306,8.196988313,8.265008513,8.283857024,#VALUE!,8.400227664
1/4/91,#VALUE!,6.956187215,7.178798479,7.381137697,7.241946426,7.665494911,7.838815135,8.032657149,8.894715319,#VALUE!,8.399258549
1/7/91,#VALUE!,7.303074981,7.836263122,6.97971754,7.667927952,7.433418189,8.361890733,8.109241399,8.257279838,#VALUE!,9.138081762
1/8/91,#VALUE!,6.933308769,7.461438698,7.676434725,7.339019468,8.090809472,7.962684713,8.091075696,8.164067894,#VALUE!,9.02644415
1/9/91,#VALUE!,6.539685661,7.287181697,7.554100842,7.430358121,8.244668428,7.958144387,8.220648255,8.479583456,#VALUE!,8.770176012
1/10/91,#VALUE!,6.420949334,6.988276305,7.074672637,7.885420203,8.387604186,7.844654154,8.902898596,9.017361984,#VALUE!,8.875732435
1/11/91,#VALUE!,7.103507951,6.997807779,7.462655769,7.517714102,7.970472984,8.385773315,8.467682026,9.134712699,#VALUE!,9.354035781
1/14/91,#VALUE!,6.607754492,6.983308734,7.368620125,7.529153929,7.775191462,8.434341689,9.035149311,8.96494947,#VALUE!,8.465407299
1/15/91,#VALUE!,6.664922171,6.933740908,7.256700891,7.64975105,7.634389841,7.998545508,8.12042337,8.891647063,#VALUE!,9.33329175
1/16/91,#VALUE!,6.998842982,7.347674439,7.518301711,7.814770014,8.088525885,8.465280377,8.649256201,8.770189877,#VALUE!,8.461469319
1/17/91,#VALUE!,6.616932598,7.542360302,7.495780855,8.132264784,8.202249703,7.822436629,8.766615344,8.219832691,#VALUE!,8.802350937
1/18/91,#VALUE!,6.462930224,6.97327831,7.449707043,7.760016755,7.809044542,8.585507906,8.757105219,8.846217652,#VALUE!,8.295514117
1/22/91,#VALUE!,6.691514243,6.634744857,6.854299993,7.154498938,7.597386412,8.642666869,8.432537222,8.172339121,#VALUE!,8.922215215
1/23/91,#VALUE!,7.199706292,7.440747824,7.126476676,7.294696952,7.414273277,8.429698801,8.163354917,8.766225723,#VALUE!,9.085029329
1/24/91,#VALUE!,6.702457167,7.349979503,6.896513804,7.447936355,7.886965315,8.08799393,8.836105834,8.76937495,#VALUE!,9.14671887
1/25/91,#VALUE!,6.981007396,6.856330457,7.487091728,7.6749222,7.431441415,8.623213309,8.660112424,8.375897714,#VALUE!,8.571666314
1/28/91,#VALUE!,7.120589095,7.435994702,7.45305004,7.774536896,8.273871346,8.492836652,8.327097828,8.180485733,#VALUE!,8.594263442
1/29/91,#VALUE!,6.496825128,7.476849151,7.028599772,7.198260565,7.44988437,7.944511324,8.545536531,8.330368477,#VALUE!,8.312494989
1/30/91,#VALUE!,7.215619418,6.535264616,6.73740774,7.55275974,8.168569652,8.510449036,8.503289674,8.342070018,#VALUE!,8.607032997
1/31/91,#VALUE!,6.867647429,7.157830555,7.038408818,7.730895957,8.195687685,7.834663371,8.189896482,8.158418846,#VALUE!,8.938629015
2/1/91,#VALUE!,6.19915817,6.843796254,6.447289155,7.622165034,8.051637467,8.037353221,8.67915264,8.183267738,#VALUE!,8.438011348
2/4/91,#VALUE!,6.763833632,6.608782203,6.329310604,7.399563596,7.452218802,7.567123998,8.052352518,8.748473949,#VALUE!,8.880856703
2/5/91,#VALUE!,6.238876705,6.726046044,6.388170629,7.208359825,7.931250731,7.732152993,8.540918525,8.203431085,#VALUE!,8.787242024
2/6/91,#VALUE!,6.242731118,6.92747285,7.136586772,7.325863712,7.401906303,7.603892414,7.80178449,8.02568918,#VALUE!,8.406374903
2/7/91,#VALUE!,6.814557416,6.756824288,6.398697565,7.043964452,7.81120981,8.170044098,8.642188401,8.354618669,#VALUE!,8.856020658
2/8/91,#VALUE!,6.910642793,6.842026098,6.352037913,7.065716115,7.987960566,7.698719085,8.043394827,8.119881911,#VALUE!,8.257711929
2/11/91,#VALUE!,6.417288091,6.951922097,6.218584211,7.608259289,7.030203823,7.537681006,8.139928775,8.217549815,#VALUE!,8.479417785
2/12/91,#VALUE!,6.981374426,6.724081461,6.776282185,6.850660329,7.13745806,7.829978447,8.491882743,8.63248578,#VALUE!,8.55215118
2/13/91,#VALUE!,6.912694702,6.437176055,7.108361232,6.934401914,7.526561515,7.528932458,8.206182259,8.132900569,#VALUE!,8.809032646
2/14/91,#VALUE!,6.836144787,6.975475823,6.356292011,7.15815246,7.616558259,8.092569158,8.124638067,8.003127701,#VALUE!,8.100643086
2/15/91,#VALUE!,6.943175398,6.95714175,6.351965086,7.435396332,7.95773251,7.70210046,8.290011937,8.422927598,#VALUE!,8.12806458
2/19/91,#VALUE!,6.325326988,6.439224565,7.138056552,7.046892637,7.124287546,8.410869408,7.909367371,8.574768884,#VALUE!,8.093047182
2/20/91,#VALUE!,6.239926898,7.089456398,7.209110455,7.50965376,7.126959624,7.819495521,7.957863415,8.163717058,#VALUE!,8.774679102
2/21/91,#VALUE!,6.658399834,6.769639524,6.388795584,7.460490356,7.181816962,8.455017405,7.882115981,8.781894132,#VALUE!,8.655797025
2/22/91,#VALUE!,7.090474007,6.48231514,6.390028706,7.873829792,7.786870547,8.129938098,8.335026012,8.188562259,#VALUE!,8.595918135
2/25/91,#VALUE!,7.011058897,6.843089107,6.694411801,6.990256782,7.313389309,8.568092767,8.717692759,8.822156982,#VALUE!,8.401481062
2/26/91,#VALUE!,6.259288399,7.029560612,7.018844127,7.821285973,7.589867419,8.198673781,8.082475908,8.624186736,#VALUE!,8.315071973
2/27/91,#VALUE!,6.616350504,6.485676833,7.30635612,7.114252819,7.860904577,8.344334789,8.838544208,8.731862087,#VALUE!,8.797591909
2/28/91,#VALUE!,6.509140995,6.583525236,7.081125518,7.048267236,7.762922699,8.320896776,8.877113783,8.500551177,#VALUE!,8.969624918
3/1/91,#VALUE!,6.644645128,6.565254231,6.650514278,7.742117914,7.467572385,8.521228286,8.945034732,8.732366458,#VALUE!,9.217764254
3/4/91,#VALUE!,6.286665502,6.668865262,6.764972003,7.644972503,8.319703407,8.211404862,8.984846245,8.480902382,#VALUE!,9.170502043
3/5/91,#VALUE!,7.069946396,6.584887831,6.755105736,8.109677695,7.771045755,7.986420765,8.914162857,8.832437488,#VALUE!,8.355866828
3/6/91,#VALUE!,6.508910451,6.664237453,7.309378637,7.615541107,7.663459602,8.022667464,8.232851193,9.058595454,#VALUE!,8.498474408
3/7/91,#VALUE!,7.199292152,7.206259522,7.04184369,7.628834521,7.749455708,8.198899684,8.714668077,8.874890953,#VALUE!,8.496428633
3/8/91,#VALUE!,6.814778892,6.686806478,6.643178867,7.205738783,7.974660558,7.783324069,8.123463979,8.186394133,#VALUE!,8.444830779
3/11/91,#VALUE!,6.846177079,6.843467405,7.264807001,7.352905059,8.107041739,8.542096976,8.007825735,8.45371703,#VALUE!,8.447123871
3/12/91,#VALUE!,6.43269651,7.086375018,7.022128027,7.644888027,7.42909682,7.772182502,8.522892182,8.687997149,#VALUE!,8.425519793
3/13/91,#VALUE!,6.109400804,7.079927219,7.163567119,7.565546187,8.184428815,8.314029918,7.972471593,8.161779031,#VALUE!,8.565822038
3/14/91,#VALUE!,6.04700839,6.224009799,6.406369352,7.071051118,7.496023281,7.821423524,8.384734039,8.539668315,#VALUE!,8.67069237
3/15/91,#VALUE!,6.755652447,6.341902436,7.248868239,7.53303571,7.673281665,7.851575722,8.454045172,8.308770908,#VALUE!,9.292929457
3/18/91,#VALUE!,6.083230637,6.372432407,6.933792997,7.141460162,7.88189423,8.030843298,8.391700134,8.961215438,#VALUE!,8.349519671
3/19/91,#VALUE!,6.616559573,6.511455475,6.577819993,8.195921975,7.487393474,8.18562029,8.977831489,8.436403653,#VALUE!,9.413803257
3/20/91,#VALUE!,6.872849693,6.685494486,7.093537248,7.422084643,8.454214738,8.291335255,8.928348909,8.976462626,#VALUE!,9.150889143
3/21/91,#VALUE!,6.473149288,6.618701629,6.488726834,7.214688246,8.231575793,8.038078917,8.18928755,8.795303725,#VALUE!,8.923739196
3/22/91,#VALUE!,6.783115265,6.737450315,6.619637365,7.621731964,7.657131628,8.088793451,8.715620607,8.675676861,#VALUE!,9.091905304
3/25/91,#VALUE!,6.970068264,6.51495691,6.406031524,7.657903333,7.992210092,7.99167336,8.977013729,8.270058082,#VALUE!,9.06242488
3/26/91,#VALUE!,6.738806364,6.430193797,7.340476895,8.152283012,8.197500949,7.880129426,8.494391463,8.32127942,#VALUE!,8.687045019
3/27/91,#VALUE!,6.404030379,6.346514417,7.0577232,7.433732493,8.162239781,7.819829414,8.400211722,9.060700392,#VALUE!,8.44430918
3/28/91,#VALUE!,5.937532916,6.387665702,7.090302033,7.75832412,8.118194865,8.412370748,8.285596729,8.678136805,#VALUE!,9.148272755
4/1/91,#VALUE!,6.717975034,6.24435825,6.720405773,7.128077048,7.611384653,8.578260977,8.870866879,8.593263285,#VALUE!,8.610090974
4/2/91,#VALUE!,6.424656259,6.450965451,6.595282365,7.361947854,7.387519997,8.489738141,8.685017135,8.735142947,#VALUE!,8.477699333
4/3/91,#VALUE!,6.327354277,6.784449763,6.650829942,7.97570427,7.571440418,8.103837692,8.145358771,8.365364845,#VALUE!,8.339065417
4/4/91,#VALUE!,6.356363108,6.997170087,6.704731315,7.86555288,7.629298615,8.2769425,8.170141289,8.10655484,#VALUE!,8.712492373
4/5/91,#VALUE!,5.924638427,6.154235309,7.237630726,7.091239501,7.93362206,7.936936003,8.499780671,8.276395943,#VALUE!,8.275795563
4/8/91,#VALUE!,6.338174463,6.432515365,6.360646909,7.760736037,7.624983926,8.09979571,8.230850384,8.129537237,#VALUE!,8.305022509
4/9/91,#VALUE!,6.622754863,6.35352817,6.732540718,7.110258205,7.723180929,8.133368148,8.349378805,9.014740854,#VALUE!,8.807963461
4/10/91,#VALUE!,6.513676671,6.569570479,7.210856744,7.895855731,7.884699167,8.473890707,8.856515443,8.311491371,#VALUE!,8.922776498
4/11/91,#VALUE!,6.73414647,6.535200237,6.40224085,7.845442931,7.596635561,8.180457142,8.516511276,8.865247064,#VALUE!,8.798498317
4/12/91,#VALUE!,6.324176248,5.92435081,6.611797062,6.987068578,7.315529371,8.258206834,8.444021326,8.602917996,#VALUE!,9.032644149
4/15/91,#VALUE!,5.828740929,6.805891805,6.783813041,7.834556644,7.939418754,7.714796758,8.72126657,8.077391327,#VALUE!,8.745958233
4/16/91,#VALUE!,5.951254203,6.277228764,6.511312122,7.718270027,7.78379098,8.469509999,7.871435862,8.655010886,#VALUE!,8.680710287
4/17/91,#VALUE!,5.902832542,6.826480531,6.604436241,7.252709423,7.616645513,8.09872602,8.003594626,8.083170458,#VALUE!,8.381821271
4/18/91,#VALUE!,6.104634084,6.258118789,6.552371563,7.015711773,8.194351267,7.774355447,8.198268568,8.722331939,#VALUE!,8.93817618
4/19/91,#VALUE!,6.207112768,6.580112778,7.080155656,7.610112445,7.988925781,7.820620842,8.415168399,8.98587927,#VALUE!,9.181575244
4/22/91,#VALUE!,6.480260499,6.634498836,7.255194476,7.862582221,7.42622717,8.466864922,8.02908399,9.009748013,#VALUE!,9.174778278
4/23/91,#VALUE!,6.417322755,6.358872082,6.995338379,7.2819863,7.459294061,8.774966004,8.121622003,8.164588238,#VALUE!,8.444638986
4/24/91,#VALUE!,6.352985191,6.074727046,6.822165359,7.555890445,8.186772207,7.809055735,7.977156619,8.217202221,#VALUE!,8.235420914
4/25/91,#VALUE!,6.324637346,6.016183135,6.29835409,7.246792952,7.660555288,7.80837804,8.054027703,9.024988742,#VALUE!,8.767635065
4/26/91,#VALUE!,6.576441326,6.94908513,6.70701439,7.547775961,7.644183179,8.585460255,7.980878278,8.435675731,#VALUE!,9.15445419
4/29/91,#VALUE!,6.070226687,6.851424792,7.189497495,7.439482731,7.535920996,7.863331002,8.349391162,8.327448142,#VALUE!,9.191487601
4/30/91,#VALUE!,6.065787193,6.808843756,6.172950144,7.380694158,8.06548428,7.682247616,8.118092943,8.529687003,#VALUE!,9.124283871
5/1/91,#VALUE!,6.624953566,6.665685666,6.907558547,7.285488948,7.607047962,7.841986139,8.015400331,8.461273386,#VALUE!,8.720487545
5/2/91,#VALUE!,5.638773227,6.653122698,6.795913763,7.073360058,7.213765718,8.342445779,8.612588559,8.48315532,#VALUE!,8.889099685
5/3/91,#VALUE!,5.81010559,6.390955893,6.538484813,7.11301392,7.919839595,8.029273305,8.454596402,8.987044771,#VALUE!,9.105400846
5/6/91,#VALUE!,6.580204108,6.733777015,6.839677035,7.302722508,8.154525431,7.888718493,8.553503754,8.496690681,#VALUE!,8.46247317
5/7/91,#VALUE!,6.025728206,6.334639395,7.137086953,7.676004816,7.448856553,7.782980825,8.829313383,8.871680409,#VALUE!,8.559951463
5/8/91,#VALUE!,6.547896227,6.680014272,6.50988563,7.425424508,7.384062905,7.845181645,7.984189812,8.047827655,#VALUE!,8.938252858
5/9/91,#VALUE!,6.584942423,6.016233822,6.57910029,7.331787765,7.29193071,7.901098888,8.20574585,8.509991895,#VALUE!,8.617588353
5/10/91,#VALUE!,5.748333245,6.323265559,6.71723132,7.486000739,7.897478059,8.406092987,8.2324023,8.331643516,#VALUE!,9.035247797
5/13/91,#VALUE!,6.343604302,6.592262566,6.560775838,6.924327391,7.896649562,7.910733307,8.667772678,8.480642384,#VALUE!,8.49972628
5/14/91,#VALUE!,5.990056611,6.232012179,6.449501255,7.047417558,7.429332797,8.643591848,8.190185134,8.72126894,#VALUE!,9.158895943
5/15/91,#VALUE!,6.248212305,6.304686842,6.249449602,7.11146487,7.422737853,8.750938136,8.736474989,8.725041858,#VALUE!,8.990097368
5/16/91,#VALUE!,6.121720378,5.985273811,6.60846661,7.307567168,8.00350112,8.507478232,8.527914588,8.363451782,#VALUE!,9.215531552
